epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,34.7494,0.83765,3.73591,1.09237,0.00422,0.53851,0.05097,0.02167,1.29657,3.9634,1.13064,0.000714,0.000714,0.000714
